date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:12:17	6637/6637	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:47%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/demo/chartjs-demo.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/demo/chartjs-demo.js	(from http://webapplayers.com/inspinia_admin-v2.1/graph_chartjs.html)
16:12:18	170428/170428	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:33%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/off_canvas.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/off_canvas.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/layouts.html)
16:12:21	10245/10245	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:38%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/summernote/summernote.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/summernote/summernote.css	(from http://webapplayers.com/inspinia_admin-v2.1/mail_compose.html)
16:12:24	146393/146393	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:38%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/summernote/summernote-bs3.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/summernote/summernote-bs3.css	(from http://webapplayers.com/inspinia_admin-v2.1/mail_compose.html)
16:12:26	53789/53789	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:29%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/summernote/summernote.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/summernote/summernote.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/mail_compose.html)
16:12:27	2958/2958	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20May%202015%2018:11:45%20GMT	http://webapplayers.com/inspinia_admin-v2.1/email_templates/action.html	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/email_templates/action.html	(from http://webapplayers.com/inspinia_admin-v2.1/email_template.html)
16:12:27	151080/151080	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:34%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/p2.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/p2.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/mail_detail.html)
16:12:30	2860/2860	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20May%202015%2018:11:45%20GMT	http://webapplayers.com/inspinia_admin-v2.1/email_templates/alert.html	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/email_templates/alert.html	(from http://webapplayers.com/inspinia_admin-v2.1/email_template.html)
16:12:34	4224/4224	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20May%202015%2018:11:46%20GMT	http://webapplayers.com/inspinia_admin-v2.1/email_templates/billing.html	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/email_templates/billing.html	(from http://webapplayers.com/inspinia_admin-v2.1/email_template.html)
16:12:40	203869/203869	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:15%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/email_1.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/email_1.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/email_template.html)
16:13:01	13061/13061	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:13%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/chosen/chosen.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/chosen/chosen.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:07	3505/3505	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:15%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/colorpicker/bootstrap-colorpicker.min.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/colorpicker/bootstrap-colorpicker.min.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:12	3329/3329	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:16%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/cropper/cropper.min.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/cropper/cropper.min.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:15	610/610	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:39%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/switchery/switchery.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/switchery/switchery.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:15	228539/228539	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:51%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/jquery-ui-1.10.4.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/jquery-ui-1.10.4.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/widgets.html)
16:13:17	13997/13997	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:28%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/jasny/jasny-bootstrap.min.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/jasny/jasny-bootstrap.min.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:18	2984/2984	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:36%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/nouslider/jquery.nouislider.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/nouslider/jquery.nouislider.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:19	33679/33679	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:16%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/datapicker/datepicker3.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/datapicker/datepicker3.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:19	3186/3186	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:26%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/ionRangeSlider/ion.rangeSlider.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/ionRangeSlider/ion.rangeSlider.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:20	1859/1859	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:26%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/ionRangeSlider/ion.rangeSlider.skinFlat.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/ionRangeSlider/ion.rangeSlider.skinFlat.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:22	25040/25040	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:14%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/jsKnob/jquery.knob.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/jsKnob/jquery.knob.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:24	16751/16751	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:36%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/jasny/jasny-bootstrap.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/jasny/jasny-bootstrap.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:24	50165/50165	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:53%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/chosen/chosen.jquery.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/chosen/chosen.jquery.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:26	46821/46821	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:20%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/datapicker/bootstrap-datepicker.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/datapicker/bootstrap-datepicker.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:27	13152/13152	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:22%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/nouslider/jquery.nouislider.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/nouslider/jquery.nouislider.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:27	18921/18921	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:30%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/switchery/switchery.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/switchery/switchery.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:28	12809/12809	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:36%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/ionRangeSlider/ion.rangeSlider.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/ionRangeSlider/ion.rangeSlider.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:29	16574/16574	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:18%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/colorpicker/bootstrap-colorpicker.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/colorpicker/bootstrap-colorpicker.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:30	17154/17154	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:19%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/cropper/cropper.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/cropper/cropper.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_advanced.html)
16:13:31	5649/5649	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:37%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/steps/jquery.steps.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/steps/jquery.steps.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_wizard.html)
16:13:32	13634/13634	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:29%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/staps/jquery.steps.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/staps/jquery.steps.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_wizard.html)
16:13:34	21525/21525	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:32%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/validate/jquery.validate.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/validate/jquery.validate.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_wizard.html)
16:13:34	3699/3699	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:18%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/dropzone/basic.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/dropzone/basic.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_file_upload.html)
16:13:35	11543/11543	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:18%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/dropzone/dropzone.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/dropzone/dropzone.css	(from http://webapplayers.com/inspinia_admin-v2.1/form_file_upload.html)
16:13:37	85500/85500	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:26%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/dropzone/dropzone.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/dropzone/dropzone.js	(from http://webapplayers.com/inspinia_admin-v2.1/form_file_upload.html)
16:13:38	4003/4003	---M--	200	added ('OK')	image/png	date:Mon,%2011%20May%202015%2018:12:43%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/zender_logo.png	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/zender_logo.png	(from http://webapplayers.com/inspinia_admin-v2.1/project_detail.html)
16:13:39	7350/7350	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:14%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/codemirror/codemirror.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/codemirror/codemirror.css	(from http://webapplayers.com/inspinia_admin-v2.1/full_height.html)
16:13:42	23461/23461	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:19%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/fullcalendar/fullcalendar.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/fullcalendar/fullcalendar.css	(from http://webapplayers.com/inspinia_admin-v2.1/calendar.html)
16:13:42	26076/26076	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:14%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/codemirror/ambiance.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/codemirror/ambiance.css	(from http://webapplayers.com/inspinia_admin-v2.1/full_height.html)
16:13:43	5391/5391	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:20%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/fullcalendar/fullcalendar.print.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/fullcalendar/fullcalendar.print.css	(from http://webapplayers.com/inspinia_admin-v2.1/calendar.html)
16:13:44	32364/32364	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:32%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/fullcalendar/moment.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/fullcalendar/moment.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/calendar.html)
16:13:45	32599/32599	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:51%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/jquery-ui.custom.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/jquery-ui.custom.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/calendar.html)
16:13:47	80318/80318	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:31%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/fullcalendar/fullcalendar.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/fullcalendar/fullcalendar.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/calendar.html)
16:13:50	4670/4670	---M--	200	added ('OK')	image/jpeg	etag:%22710e2afa23e64d30ef27d3c5a85c0cc1%22	https://s3.amazonaws.com/uifaces/faces/twitter/ok/128.jpg	C:/My%20Web%20Sites/projectblue/s3.amazonaws.com/uifaces/faces/twitter/ok/128.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/lockscreen.html)
16:14:05	6375/6375	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20May%202015%2018:12:45%20GMT	http://webapplayers.com/inspinia_admin-v2.1/invoice_print.html	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/invoice_print.html	(from http://webapplayers.com/inspinia_admin-v2.1/invoice.html)
16:14:10	17464/17464	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:21%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/nestable/jquery.nestable.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/nestable/jquery.nestable.js	(from http://webapplayers.com/inspinia_admin-v2.1/nestable_list.html)
16:14:11	19192/19192	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:25%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/diff_match_patch/javascript/diff_match_patch.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/diff_match_patch/javascript/diff_match_patch.js	(from http://webapplayers.com/inspinia_admin-v2.1/diff.html)
16:14:11	2835/2835	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:24%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/preetyTextDiff/jquery.pretty-text-diff.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/preetyTextDiff/jquery.pretty-text-diff.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/diff.html)
16:14:12	2518/2518	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:35%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/idle-timer/idle-timer.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/idle-timer/idle-timer.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/idle_timer.html)
16:14:12	4902/4902	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:31%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/tinycon/tinycon.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/tinycon/tinycon.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/spinners.html)
16:14:16	26092/26092	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:13:25%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/codemirror/mode/javascript/javascript.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/codemirror/mode/javascript/javascript.js	(from http://webapplayers.com/inspinia_admin-v2.1/code_editor.html)
16:14:19	29552/29552	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20May%202015%2018:12:06%20GMT	http://webapplayers.com/inspinia_admin-v2.1/forum_post.html	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/forum_post.html	(from http://webapplayers.com/inspinia_admin-v2.1/forum_main.html)
16:14:19	313575/313575	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:12:55%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/codemirror/codemirror.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/codemirror/codemirror.js	(from http://webapplayers.com/inspinia_admin-v2.1/code_editor.html)
16:14:20	25605/25605	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:34%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/jsTree/style.min.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/jsTree/style.min.css	(from http://webapplayers.com/inspinia_admin-v2.1/tree_view.html)
16:14:23	118089/118089	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:15%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/jsTree/jstree.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/jsTree/jstree.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/tree_view.html)
16:14:23	714/714	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:15:33%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/video/responsible-video.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/video/responsible-video.js	(from http://webapplayers.com/inspinia_admin-v2.1/video.html)
16:14:29	4946/4946	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:17%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/dataTables/dataTables.bootstrap.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/dataTables/dataTables.bootstrap.css	(from http://webapplayers.com/inspinia_admin-v2.1/table_data_tables.html)
16:14:30	2533/2533	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:17%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/dataTables/dataTables.responsive.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/dataTables/dataTables.responsive.css	(from http://webapplayers.com/inspinia_admin-v2.1/table_data_tables.html)
16:14:31	6601/6601	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:18%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/dataTables/dataTables.tableTools.min.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/dataTables/dataTables.tableTools.min.css	(from http://webapplayers.com/inspinia_admin-v2.1/table_data_tables.html)
16:14:32	23546/23546	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:37%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/jeditable/jquery.jeditable.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/jeditable/jquery.jeditable.js	(from http://webapplayers.com/inspinia_admin-v2.1/table_data_tables.html)
16:14:33	159488/159488	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:16%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/email_2.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/email_2.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/email_template.html)
16:14:35	9369/9369	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:21%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/dataTables/dataTables.bootstrap.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/dataTables/dataTables.bootstrap.js	(from http://webapplayers.com/inspinia_admin-v2.1/table_data_tables.html)
16:14:38	32063/32063	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:21%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/dataTables/dataTables.responsive.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/dataTables/dataTables.responsive.js	(from http://webapplayers.com/inspinia_admin-v2.1/table_data_tables.html)
16:14:39	31619/31619	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:22%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/dataTables/dataTables.tableTools.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/dataTables/dataTables.tableTools.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/table_data_tables.html)
16:14:40	13895/13895	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:33%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/jQueryUI/jquery-ui-1.10.4.custom.min.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/jQueryUI/jquery-ui-1.10.4.custom.min.css	(from http://webapplayers.com/inspinia_admin-v2.1/jq_grid.html)
16:14:42	12894/12894	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:28%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/jqGrid/ui.jqgrid.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/jqGrid/ui.jqgrid.css	(from http://webapplayers.com/inspinia_admin-v2.1/jq_grid.html)
16:14:42	434957/434957	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:23%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/dataTables/jquery.dataTables.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/dataTables/jquery.dataTables.js	(from http://webapplayers.com/inspinia_admin-v2.1/table_data_tables.html)
16:14:46	6762/6762	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:40%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/jqGrid/i18n/grid.locale-en.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/jqGrid/i18n/grid.locale-en.js	(from http://webapplayers.com/inspinia_admin-v2.1/jq_grid.html)
16:14:48	6815/6815	---MCZ	200	added ('OK')	text/css	date:Mon,%2011%20May%202015%2018:11:09%20GMT	http://webapplayers.com/inspinia_admin-v2.1/css/plugins/blueimp/css/blueimp-gallery.min.css	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/css/plugins/blueimp/css/blueimp-gallery.min.css	(from http://webapplayers.com/inspinia_admin-v2.1/basic_gallery.html)
16:14:52	274310/274310	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2011%20May%202015%2018:14:50%20GMT	http://webapplayers.com/inspinia_admin-v2.1/js/plugins/jqGrid/jquery.jqGrid.min.js	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/js/plugins/jqGrid/jquery.jqGrid.min.js	(from http://webapplayers.com/inspinia_admin-v2.1/jq_grid.html)
16:14:53	16288/16288	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20May%202015%2018:12:22%20GMT	http://webapplayers.com/inspinia_admin-v2.1/img/gallery/1s.jpg	C:/My%20Web%20Sites/projectblue/webapplayers.com/inspinia_admin-v2.1/img/gallery/1s.jpg	(from http://webapplayers.com/inspinia_admin-v2.1/basic_gallery.html)
